"item_short","CNT","full_credit","no_credit"
"S638Q04","DOM",35,712
"S638Q04","ESP",238,713
"S638Q04","EST",340,512
"S638Q04","FIN",338,564
"S638Q04","FRA",208,695
"S638Q04","GBR",982,1173
"S638Q04","GRC",194,628
"S638Q04","HKG",498,309
"S638Q04","HRV",223,591
"S638Q04","HUN",196,635
"S638Q04","IRL",539,681
"S638Q04","ISL",101,411
"S638Q04","ISR",412,551
"S638Q04","ITA",534,1102
"S638Q04","JPN",420,615
"S638Q04","KOR",277,581
"S638Q04","LTU",180,788
"S638Q04","LUX",245,471
"S638Q04","LVA",147,574
"S638Q04","MAC",210,438
"S638Q04","MEX",124,864
"S638Q04","MNE",172,634
"S638Q04","NLD",325,497
"S638Q04","NOR",200,607
"S638Q04","NZL",284,387
"S638Q04","PER",80,753
"S638Q04","POL",296,665
"S638Q04","PRT",224,747
"S638Q04","QAT",478,1965
"S638Q04","QCH",285,1217
"S638Q04","QES",1010,3631
"S638Q04","QUC",107,115
"S638Q04","QUE",105,186
"S638Q04","RUS",147,660
"S638Q04","SGP",432,524
"S638Q04","SVK",181,764
"S638Q04","SVN",253,672
"S638Q04","SWE",207,516
"S638Q04","TAP",388,815
"S638Q04","THA",274,845
"S638Q04","TUN",51,600
"S638Q04","TUR",144,783
"S638Q04","URY",123,592
"S638Q04","USA",296,491
"S641Q01","ARE",980,1168
"S641Q01","AUS",826,1358
"S641Q01","AUT",621,434
"S641Q01","BEL",912,558
"S641Q01","BGR",473,411
"S641Q01","BRA",1370,1916
"S641Q01","CAN",1493,1661
"S641Q01","CHE",915,436
"S641Q01","CHL",812,313
"S641Q01","COL",952,833
"S641Q01","CRI",589,344
"S641Q01","CZE",736,297
"S641Q01","DEU",545,425
"S641Q01","DNK",573,455
"S641Q01","DOM",384,611
"S641Q01","ESP",806,247
"S641Q01","EST",726,164
"S641Q01","FIN",752,205
"S641Q01","FRA",746,200
"S641Q01","GBR",781,1423
"S641Q01","GRC",590,254
"S641Q01","HKG",524,309
"S641Q01","HRV",499,391
"S641Q01","HUN",622,271
"S641Q01","IRL",423,825
"S641Q01","ISL",393,130
"S641Q01","ISR",601,409
"S641Q01","ITA",1174,632
"S641Q01","JPN",399,598
"S641Q01","KOR",360,482
"S641Q01","LTU",455,532
"S641Q01","LUX",411,379
"S641Q01","LVA",460,303
"S641Q01","MAC",357,337
"S641Q01","MEX",574,579
"S641Q01","MNE",365,442
"S641Q01","NLD",501,316
"S641Q01","NOR",423,396
"S641Q01","NZL",300,363
"S641Q01","PER",571,471
"S641Q01","POL",659,284
"S641Q01","PRT",852,286
"S641Q01","QAT",1377,1252
"S641Q01","QCH",609,883
"S641Q01","QES",3897,1137
"S641Q01","QUC",116,138
"S641Q01","QUE",126,157
"S641Q01","RUS",708,218
"S641Q01","SGP",432,512
"S641Q01","SVK",688,264
"S641Q01","SVN",542,460
"S641Q01","SWE",313,545
"S641Q01","TAP",771,383
"S641Q01","THA",669,576
"S641Q01","TUN",250,535
"S641Q01","TUR",465,417
"S641Q01","URY",579,357
"S641Q01","USA",391,447
"S641Q02","ARE",1299,849
"S641Q02","AUS",1482,714
"S641Q02","AUT",728,331
"S641Q02","BEL",777,692
"S641Q02","BGR",575,299
"S641Q02","BRA",1146,1986
"S641Q02","CAN",2189,966
"S641Q02","CHE",974,378
"S641Q02","CHL",732,395
"S641Q02","COL",922,848
"S641Q02","CRI",428,493
"S641Q02","CZE",788,247
"S641Q02","DEU",721,250
"S641Q02","DNK",804,221
"S641Q02","DOM",317,545
"S641Q02","ESP",685,370
"S641Q02","EST",761,130
"S641Q02","FIN",738,217
"S641Q02","FRA",639,299
"S641Q02","GBR",1355,854
"S641Q02","GRC",592,254
"S641Q02","HKG",601,233
"S641Q02","HRV",658,233
"S641Q02","HUN",638,255
"S641Q02","IRL",795,455
"S641Q02","ISL",331,192
"S641Q02","ISR",574,437
"S641Q02","ITA",1303,500
"S641Q02","JPN",653,344
"S641Q02","KOR",574,271
"S641Q02","LTU",753,234
"S641Q02","LUX",520,267
"S641Q02","LVA",608,156
"S641Q02","MAC",485,210
"S641Q02","MEX",656,473
"S641Q02","MNE",526,267
"S641Q02","NLD",496,320
"S641Q02","NOR",624,192
"S641Q02","NZL",465,196
"S641Q02","PER",506,499
"S641Q02","POL",584,359
"S641Q02","PRT",683,456
"S641Q02","QAT",1513,1084
"S641Q02","QCH",969,521
"S641Q02","QES",3408,1624
"S641Q02","QUC",170,83
"S641Q02","QUE",201,82
"S641Q02","RUS",753,170
"S641Q02","SGP",489,456
"S641Q02","SVK",740,209
"S641Q02","SVN",826,177
"S641Q02","SWE",648,207
"S641Q02","TAP",922,234
"S641Q02","THA",727,520
"S641Q02","TUN",511,267
"S641Q02","TUR",481,390
"S641Q02","URY",572,361
"S641Q02","USA",593,247
"S641Q03","ARE",1826,301
"S641Q03","AUS",2028,163
"S641Q03","AUT",955,98
"S641Q03","BEL",1362,98
"S641Q03","BGR",740,96
"S641Q03","BRA",2529,505
"S641Q03","CAN",2945,195
"S641Q03","CHE",1249,100
"S641Q03","CHL",1006,101
"S641Q03","COL",1554,180
"S641Q03","CRI",805,111
"S641Q03","CZE",973,56
"S641Q03","DEU",899,69
"S641Q03","DNK",955,69
"S641Q03","DOM",625,240
"S641Q03","ESP",981,65
"S641Q03","EST",829,59
"S641Q03","FIN",891,63
"S641Q03","FRA",856,77
"S641Q03","GBR",1979,223
"S641Q03","GRC",753,86
"S641Q03","HKG",769,62
"S641Q03","HRV",821,60
"S641Q03","HUN",809,74
"S641Q03","IRL",1129,114
"S641Q03","ISL",478,41
"S641Q03","ISR",878,128
"S641Q03","ITA",1638,156
"S641Q03","JPN",901,92
"S641Q03","KOR",750,83
"S641Q03","LTU",901,78
"S641Q03","LUX",729,57
"S641Q03","LVA",702,58
"S641Q03","MAC",654,39
"S641Q03","MEX",982,126
"S641Q03","MNE",661,92
"S641Q03","NLD",743,71
"S641Q03","NOR",734,81
"S641Q03","NZL",621,39
"S641Q03","PER",842,157
"S641Q03","POL",862,75
"S641Q03","PRT",1039,96
"S641Q03","QAT",2160,415
"S641Q03","QCH",1361,112
"S641Q03","QES",4646,349
"S641Q03","QUC",238,13
"S641Q03","QUE",263,20
"S641Q03","RUS",861,55
"S641Q03","SGP",883,61
"S641Q03","SVK",861,76
"S641Q03","SVN",927,71
"S641Q03","SWE",774,68
"S641Q03","TAP",1084,69
"S641Q03","THA",1135,89
"S641Q03","TUN",689,84
"S641Q03","TUR",704,171
"S641Q03","URY",801,109
"S641Q03","USA",765,58
"S643Q01","ARE",1116,964
"S643Q01","AUS",1619,589
"S643Q01","AUT",813,255
"S643Q01","BEL",1040,353
"S643Q01","BGR",507,351
"S643Q01","BRA",1150,1732
"S643Q01","CAN",2415,589
"S643Q01","CHE",916,333
"S643Q01","CHL",644,363
"S643Q01","COL",828,873
"S643Q01","CRI",389,492
"S643Q01","CZE",731,265
"S643Q01","DEU",784,194
"S643Q01","DNK",761,270
"S643Q01","DOM",176,680
"S643Q01","ESP",702,289
"S643Q01","EST",684,164
"S643Q01","FIN",670,183
"S643Q01","FRA",719,212
"S643Q01","GBR",1643,481
"S643Q01","GRC",513,311
"S643Q01","HKG",657,174
"S643Q01","HRV",609,272
"S643Q01","HUN",560,268
"S643Q01","IRL",890,327
"S643Q01","ISL",351,139
"S643Q01","ISR",668,300
"S643Q01","ITA",1246,520
"S643Q01","JPN",807,168
"S643Q01","KOR",684,180
"S643Q01","LTU",658,339
"S643Q01","LUX",564,215
"S643Q01","LVA",515,220
"S643Q01","MAC",571,123
"S643Q01","MEX",502,542
"S643Q01","MNE",370,382
"S643Q01","NLD",615,214
"S643Q01","NOR",649,166
"S643Q01","NZL",527,140
"S643Q01","PER",383,603
"S643Q01","POL",777,204
"S643Q01","PRT",792,298
"S643Q01","QAT",1135,1205
"S643Q01","QCH",1164,345
"S643Q01","QES",3421,1411
"S643Q01","QUC",221,35
"S643Q01","QUE",228,48
"S643Q01","RUS",666,240
"S643Q01","SGP",789,144
"S643Q01","SVK",626,305
"S643Q01","SVN",728,237
"S643Q01","SWE",615,182
"S643Q01","TAP",946,265
"S643Q01","THA",730,529
"S643Q01","TUN",180,489
"S643Q01","TUR",384,506
"S643Q01","URY",479,401
"S643Q01","USA",665,208
"S643Q02","ARE",754,1378
"S643Q02","AUS",1161,1043
"S643Q02","AUT",725,356
"S643Q02","BEL",932,469
"S643Q02","BGR",388,476
"S643Q02","BRA",711,2121
"S643Q02","CAN",1795,1224
"S643Q02","CHE",771,491
"S643Q02","CHL",507,504
"S643Q02","COL",549,1167
"S643Q02","CRI",263,633
"S643Q02","CZE",603,410
"S643Q02","DEU",683,306
"S643Q02","DNK",662,383
"S643Q02","DOM",124,735
"S643Q02","ESP",547,446
"S643Q02","EST",566,286
"S643Q02","FIN",600,263
"S643Q02","FRA",573,368
"S643Q02","GBR",1197,937
"S643Q02","GRC",405,428
"S643Q02","HKG",547,290
"S643Q02","HRV",520,383
"S643Q02","HUN",460,376
"S643Q02","IRL",637,618
"S643Q02","ISL",290,204
"S643Q02","ISR",446,549
"S643Q02","ITA",1041,736
"S643Q02","JPN",721,261
"S643Q02","KOR",603,274
"S643Q02","LTU",474,540
"S643Q02","LUX",452,330
"S643Q02","LVA",420,317
"S643Q02","MAC",502,188
"S643Q02","MEX",300,749
"S643Q02","MNE",274,496
"S643Q02","NLD",563,273
"S643Q02","NOR",510,316
"S643Q02","NZL",368,291
"S643Q02","PER",228,747
"S643Q02","POL",540,442
"S643Q02","PRT",607,483
"S643Q02","QAT",721,1690
"S643Q02","QCH",949,578
"S643Q02","QES",2732,2130
"S643Q02","QUC",157,98
"S643Q02","QUE",176,102
"S643Q02","RUS",524,401
"S643Q02","SGP",672,265
"S643Q02","SVK",509,428
"S643Q02","SVN",605,367
"S643Q02","SWE",521,284
"S643Q02","TAP",836,391
"S643Q02","THA",488,768
"S643Q02","TUN",136,567
"S643Q02","TUR",305,602
"S643Q02","URY",375,518
"S643Q02","USA",476,398
"S643Q04","ARE",400,1766
"S643Q04","AUS",696,1498
"S643Q04","AUT",254,815
"S643Q04","BEL",510,879
"S643Q04","BGR",144,730
"S643Q04","BRA",202,2551
"S643Q04","CAN",1156,1854
"S643Q04","CHE",344,921
"S643Q04","CHL",213,779
"S643Q04","COL",232,1476
"S643Q04","CRI",91,792
"S643Q04","CZE",337,665
"S643Q04","DEU",301,667
"S643Q04","DNK",282,744
"S643Q04","DOM",11,856
"S643Q04","ESP",282,707
"S643Q04","EST",327,526
"S643Q04","FIN",309,552
"S643Q04","FRA",324,596
"S643Q04","GBR",817,1317
"S643Q04","GRC",200,635
"S643Q04","HKG",214,631
"S643Q04","HRV",230,665
"S643Q04","HUN",197,636
"S643Q04","IRL",387,875
"S643Q04","ISL",42,452
"S643Q04","ISR",273,719
"S643Q04","ITA",431,1330
"S643Q04","JPN",392,584
"S643Q04","KOR",335,543
"S643Q04","LTU",248,762
"S643Q04","LUX",174,611
"S643Q04","LVA",226,509
"S643Q04","MAC",276,411
"S643Q04","MEX",151,889
"S643Q04","MNE",67,678
"S643Q04","NLD",335,500
"S643Q04","NOR",202,613
"S643Q04","NZL",242,410
"S643Q04","PER",59,891
"S643Q04","POL",280,702
"S643Q04","PRT",312,770
"S643Q04","QAT",337,2131
"S643Q04","QCH",552,970
"S643Q04","QES",1395,3437
"S643Q04","QUC",103,153
"S643Q04","QUE",101,176
"S643Q04","RUS",248,674
"S643Q04","SGP",461,483
"S643Q04","SVK",176,762
"S643Q04","SVN",276,690
"S643Q04","SWE",250,550
"S643Q04","TAP",368,860
"S643Q04","THA",218,1038
"S643Q04","TUN",29,668
"S643Q04","TUR",69,842
"S643Q04","URY",131,742
"S643Q04","USA",308,569
"S645Q01","ARE",441,942
"S645Q01","AUS",421,725
"S645Q01","AUT",225,366
"S645Q01","BEL",297,460
"S645Q01","BGR",173,411
"S645Q01","BRA",400,1781
"S645Q01","CAN",663,838
"S645Q01","CHE",328,445
"S645Q01","CHL",255,397
"S645Q01","COL",301,848
"S645Q01","CRI",200,461
"S645Q01","CZE",246,293
"S645Q01","DEU",232,335
"S645Q01","DNK",195,385
"S645Q01","DOM",138,542
"S645Q01","ESP",235,323
"S645Q01","EST",152,208
"S645Q01","FIN",215,284
"S645Q01","FRA",178,319
"S645Q01","GBR",443,615
"S645Q01","GRC",145,379
"S645Q01","HKG",314,160
"S645Q01","HRV",128,444
"S645Q01","HUN",171,380
"S645Q01","IRL",351,450
"S645Q01","ISL",147,253
"S645Q01","ISR",235,404
"S645Q01","ITA",320,537
"S645Q01","JPN",278,252
"S645Q01","KOR",186,344
"S645Q01","LTU",302,404
"S645Q01","LUX",173,305
"S645Q01","LVA",131,275
"S645Q01","MAC",212,156
"S645Q01","MEX",188,524
"S645Q01","MNE",102,489
"S645Q01","NLD",202,242
"S645Q01","NOR",135,279
"S645Q01","NZL",157,174
"S645Q01","PER",192,484
"S645Q01","POL",205,279
"S645Q01","PRT",257,378
"S645Q01","QAT",520,1262
"S645Q01","QCH",310,328
"S645Q01","QES",1050,1508
"S645Q01","QUC",39,66
"S645Q01","QUE",52,64
"S645Q01","RUS",194,290
"S645Q01","SGP",156,139
"S645Q01","SVK",190,354
"S645Q01","SVN",236,293
"S645Q01","SWE",184,312
"S645Q01","TAP",254,318
"S645Q01","THA",240,515
"S645Q01","TUN",143,349
"S645Q01","TUR",183,427
"S645Q01","URY",194,449
"S645Q01","USA",148,285
"S645Q03","ARE",945,1159
"S645Q03","AUS",1238,925
"S645Q03","AUT",663,374
"S645Q03","BEL",850,590
"S645Q03","BGR",374,483
"S645Q03","BRA",1101,1603
"S645Q03","CAN",2034,1018
"S645Q03","CHE",777,500
"S645Q03","CHL",620,385
"S645Q03","COL",873,828
"S645Q03","CRI",468,438
"S645Q03","CZE",456,611
"S645Q03","DEU",648,362
"S645Q03","DNK",596,455
"S645Q03","DOM",224,613
"S645Q03","ESP",665,388
"S645Q03","EST",441,363
"S645Q03","FIN",571,295
"S645Q03","FRA",577,313
"S645Q03","GBR",1194,875
"S645Q03","GRC",321,531
"S645Q03","HKG",642,237
"S645Q03","HRV",367,536
"S645Q03","HUN",422,441
"S645Q03","IRL",800,474
"S645Q03","ISL",309,203
"S645Q03","ISR",449,570
"S645Q03","ITA",909,890
"S645Q03","JPN",814,253
"S645Q03","KOR",534,325
"S645Q03","LTU",402,618
"S645Q03","LUX",430,383
"S645Q03","LVA",327,408
"S645Q03","MAC",485,201
"S645Q03","MEX",577,465
"S645Q03","MNE",230,589
"S645Q03","NLD",370,428
"S645Q03","NOR",514,286
"S645Q03","NZL",370,275
"S645Q03","PER",411,465
"S645Q03","POL",426,528
"S645Q03","PRT",604,438
"S645Q03","QAT",954,1614
"S645Q03","QCH",924,598
"S645Q03","QES",3089,1841
"S645Q03","QUC",122,117
"S645Q03","QUE",143,124
"S645Q03","RUS",334,498
"S645Q03","SGP",687,249
"S645Q03","SVK",466,471
"S645Q03","SVN",584,431
"S645Q03","SWE",513,287
"S645Q03","TAP",893,336
"S645Q03","THA",498,668
"S645Q03","TUN",215,449
"S645Q03","TUR",381,542
"S645Q03","URY",353,498
"S645Q03","USA",469,434
"S646Q01","ARE",1514,554
"S646Q01","AUS",1837,374
"S646Q01","AUT",861,208
"S646Q01","BEL",1204,235
"S646Q01","BGR",628,317
"S646Q01","BRA",1588,1318
"S646Q01","CAN",2743,359
"S646Q01","CHE",1047,231
"S646Q01","CHL",787,287
"S646Q01","COL",1113,676
"S646Q01","CRI",521,335
"S646Q01","CZE",868,175
"S646Q01","DEU",825,155
"S646Q01","DNK",860,205
"S646Q01","DOM",337,603
"S646Q01","ESP",850,194
"S646Q01","EST",796,106
"S646Q01","FIN",768,133
"S646Q01","FRA",796,146
"S646Q01","GBR",1849,313
"S646Q01","GRC",642,202
"S646Q01","HKG",660,94
"S646Q01","HRV",667,226
"S646Q01","HUN",679,185
"S646Q01","IRL",1087,188
"S646Q01","ISL",421,92
"S646Q01","ISR",811,249
"S646Q01","ITA",1442,326
"S646Q01","JPN",895,115
"S646Q01","KOR",794,93
"S646Q01","LTU",763,239
"S646Q01","LUX",659,144
"S646Q01","LVA",647,129
"S646Q01","MAC",634,67
"S646Q01","MEX",785,377
"S646Q01","MNE",522,340
"S646Q01","NLD",677,102
"S646Q01","NOR",693,170
"S646Q01","NZL",581,99
"S646Q01","PER",554,476
"S646Q01","POL",870,143
"S646Q01","PRT",927,218
"S646Q01","QAT",1684,896
"S646Q01","QCH",1237,245
"S646Q01","QES",3973,935
"S646Q01","QUC",206,23
"S646Q01","QUE",236,25
"S646Q01","RUS",736,198
"S646Q01","SGP",878,72
"S646Q01","SVK",705,214
"S646Q01","SVN",756,184
"S646Q01","SWE",706,140
"S646Q01","TAP",1026,149
"S646Q01","THA",886,350
"S646Q01","TUN",344,366
"S646Q01","TUR",582,337
"S646Q01","URY",575,343
"S646Q01","USA",740,109
"S646Q02","ARE",847,1168
"S646Q02","AUS",1175,966
"S646Q02","AUT",531,521
"S646Q02","BEL",819,572
"S646Q02","BGR",385,512
"S646Q02","BRA",886,1683
"S646Q02","CAN",1709,1333
"S646Q02","CHE",694,551
"S646Q02","CHL",436,574
"S646Q02","COL",663,1073
"S646Q02","CRI",237,593
"S646Q02","CZE",589,430
"S646Q02","DEU",526,423
"S646Q02","DNK",442,601
"S646Q02","DOM",239,605
"S646Q02","ESP",491,520
"S646Q02","EST",535,356
"S646Q02","FIN",536,338
"S646Q02","FRA",513,395
"S646Q02","GBR",1226,896
"S646Q02","GRC",375,440
"S646Q02","HKG",457,291
"S646Q02","HRV",371,496
"S646Q02","HUN",471,368
"S646Q02","IRL",683,567
"S646Q02","ISL",204,293
"S646Q02","ISR",521,489
"S646Q02","ITA",889,826
"S646Q02","JPN",695,301
"S646Q02","KOR",588,278
"S646Q02","LTU",396,560
"S646Q02","LUX",363,432
"S646Q02","LVA",411,341
"S646Q02","MAC",442,251
"S646Q02","MEX",382,730
"S646Q02","MNE",257,511
"S646Q02","NLD",382,359
"S646Q02","NOR",415,425
"S646Q02","NZL",388,281
"S646Q02","PER",325,620
"S646Q02","POL",506,483
"S646Q02","PRT",602,494
"S646Q02","QAT",935,1519
"S646Q02","QCH",1014,454
"S646Q02","QES",2277,2472
"S646Q02","QUC",141,83
"S646Q02","QUE",140,114
"S646Q02","RUS",398,505
"S646Q02","SGP",651,280
"S646Q02","SVK",459,420
"S646Q02","SVN",479,438
"S646Q02","SWE",424,392
"S646Q02","TAP",716,448
"S646Q02","THA",418,747
"S646Q02","TUN",213,421
"S646Q02","TUR",369,511
"S646Q02","URY",331,528
"S646Q02","USA",476,361
"S646Q03","ARE",1155,288
"S646Q03","AUS",1583,179
"S646Q03","AUT",773,82
"S646Q03","BEL",1069,145
"S646Q03","BGR",550,123
"S646Q03","BRA",1194,571
"S646Q03","CAN",2333,206
"S646Q03","CHE",902,138
"S646Q03","CHL",724,89
"S646Q03","COL",975,267
"S646Q03","CRI",481,110
"S646Q03","CZE",802,74
"S646Q03","DEU",734,82
"S646Q03","DNK",756,97
"S646Q03","DOM",288,195
"S646Q03","ESP",778,79
"S646Q03","EST",712,70
"S646Q03","FIN",710,72
"S646Q03","FRA",673,134
"S646Q03","GBR",1607,135
"S646Q03","GRC",524,104
"S646Q03","HKG",608,75
"S646Q03","HRV",588,76
"S646Q03","HUN",560,126
"S646Q03","IRL",929,73
"S646Q03","ISL",372,45
"S646Q03","ISR",643,113
"S646Q03","ITA",1278,165
"S646Q03","JPN",812,86
"S646Q03","KOR",678,73
"S646Q03","LTU",635,130
"S646Q03","LUX",533,106
"S646Q03","LVA",577,68
"S646Q03","MAC",576,56
"S646Q03","MEX",619,178
"S646Q03","MNE",426,134
"S646Q03","NLD",575,92
"S646Q03","NOR",635,87
"S646Q03","NZL",507,62
"S646Q03","PER",532,166
"S646Q03","POL",719,79
"S646Q03","PRT",801,132
"S646Q03","QAT",1264,451
"S646Q03","QCH",1144,149
"S646Q03","QES",3640,398
"S646Q03","QUC",186,8
"S646Q03","QUE",191,11
"S646Q03","RUS",623,81
"S646Q03","SGP",821,38
"S646Q03","SVK",643,83
"S646Q03","SVN",666,106
"S646Q03","SWE",621,76
"S646Q03","TAP",850,170
"S646Q03","THA",694,248
"S646Q03","TUN",274,168
"S646Q03","TUR",454,185
"S646Q03","URY",544,113
"S646Q03","USA",584,68
"S648Q02","ARE",823,1272
"S648Q02","AUS",883,1186
"S648Q02","AUT",429,621
"S648Q02","BEL",679,631
"S648Q02","BGR",274,548
"S648Q02","BRA",557,1532
"S648Q02","CAN",1392,1541
"S648Q02","CHE",504,721
"S648Q02","CHL",404,522
"S648Q02","COL",472,1051
"S648Q02","CRI",237,561
"S648Q02","CZE",484,482
"S648Q02","DEU",393,536
"S648Q02","DNK",297,709
"S648Q02","DOM",109,517
"S648Q02","ESP",483,457
"S648Q02","EST",369,455
"S648Q02","FIN",301,538
"S648Q02","FRA",446,419
"S648Q02","GBR",923,1193
"S648Q02","GRC",199,617
"S648Q02","HKG",303,520
"S648Q02","HRV",272,586
"S648Q02","HUN",271,519
"S648Q02","IRL",462,766
"S648Q02","ISL",190,287
"S648Q02","ISR",262,578
"S648Q02","ITA",674,1019
"S648Q02","JPN",526,419
"S648Q02","KOR",453,420
"S648Q02","LTU",274,723
"S648Q02","LUX",298,421
"S648Q02","LVA",280,436
"S648Q02","MAC",248,388
"S648Q02","MEX",276,645
"S648Q02","MNE",201,501
"S648Q02","NLD",443,390
"S648Q02","NOR",302,472
"S648Q02","NZL",276,338
"S648Q02","PER",246,516
"S648Q02","POL",353,609
"S648Q02","PRT",576,421
"S648Q02","QAT",736,1591
"S648Q02","QCH",668,815
"S648Q02","QES",2365,2280
"S648Q02","QUC",124,122
"S648Q02","QUE",121,146
"S648Q02","RUS",258,594
"S648Q02","SGP",553,372
"S648Q02","SVK",244,642
"S648Q02","SVN",388,578
"S648Q02","SWE",294,439
"S648Q02","TAP",554,666
"S648Q02","THA",355,812
"S648Q02","TUN",114,476
"S648Q02","TUR",212,668
"S648Q02","URY",231,539
"S648Q02","USA",382,442
"S648Q03","ARE",1160,916
"S648Q03","AUS",1274,781
"S648Q03","AUT",638,405
"S648Q03","BEL",793,515
"S648Q03","BGR",416,369
"S648Q03","BRA",962,946
"S648Q03","CAN",1888,1012
"S648Q03","CHE",680,529
"S648Q03","CHL",566,324
"S648Q03","COL",786,652
"S648Q03","CRI",498,285
"S648Q03","CZE",593,371
"S648Q03","DEU",596,329
"S648Q03","DNK",544,448
"S648Q03","DOM",263,285
"S648Q03","ESP",575,352
"S648Q03","EST",512,302
"S648Q03","FIN",518,306
"S648Q03","FRA",521,342
"S648Q03","GBR",1355,760
"S648Q03","GRC",446,366
"S648Q03","HKG",438,380
"S648Q03","HRV",517,327
"S648Q03","HUN",461,323
"S648Q03","IRL",771,445
"S648Q03","ISL",266,202
"S648Q03","ISR",436,395
"S648Q03","ITA",975,708
"S648Q03","JPN",478,468
"S648Q03","KOR",459,408
"S648Q03","LTU",573,404
"S648Q03","LUX",446,271
"S648Q03","LVA",456,255
"S648Q03","MAC",350,278
"S648Q03","MEX",507,400
"S648Q03","MNE",306,359
"S648Q03","NLD",477,358
"S648Q03","NOR",421,351
"S648Q03","NZL",412,201
"S648Q03","PER",426,314
"S648Q03","POL",602,354
"S648Q03","PRT",592,393
"S648Q03","QAT",1213,1061
"S648Q03","QCH",847,620
"S648Q03","QES",2881,1734
"S648Q03","QUC",182,60
"S648Q03","QUE",180,83
"S648Q03","RUS",555,284
"S648Q03","SGP",583,342
"S648Q03","SVK",476,392
"S648Q03","SVN",559,411
"S648Q03","SWE",384,329
"S648Q03","TAP",632,579
"S648Q03","THA",607,526
"S648Q03","TUN",293,306
"S648Q03","TUR",515,368
"S648Q03","URY",424,338
"S648Q03","USA",551,267
"S649Q01","ARE",475,1684
"S649Q01","AUS",603,1637
"S649Q01","AUT",355,683
"S649Q01","BEL",358,1073
"S649Q01","BGR",253,695
"S649Q01","BRA",567,2626
"S649Q01","CAN",741,2421
"S649Q01","CHE",378,864
"S649Q01","CHL",297,778
"S649Q01","COL",239,1570
"S649Q01","CRI",101,814
"S649Q01","CZE",418,650
"S649Q01","DEU",366,643
"S649Q01","DNK",291,736
"S649Q01","DOM",140,825
"S649Q01","ESP",278,765
"S649Q01","EST",275,608
"S649Q01","FIN",303,619
"S649Q01","FRA",240,716
"S649Q01","GBR",589,1598
"S649Q01","GRC",200,656
"S649Q01","HKG",195,631
"S649Q01","HRV",246,601
"S649Q01","HUN",329,562
"S649Q01","IRL",312,937
"S649Q01","ISL",115,432
"S649Q01","ISR",273,773
"S649Q01","ITA",478,1273
"S649Q01","JPN",246,831
"S649Q01","KOR",97,764
"S649Q01","LTU",303,693
"S649Q01","LUX",206,588
"S649Q01","LVA",208,538
"S649Q01","MAC",152,535
"S649Q01","MEX",91,1070
"S649Q01","MNE",134,734
"S649Q01","NLD",261,562
"S649Q01","NOR",241,608
"S649Q01","NZL",206,520
"S649Q01","PER",128,920
"S649Q01","POL",327,673
"S649Q01","PRT",162,964
"S649Q01","QAT",589,1994
"S649Q01","QCH",313,1217
"S649Q01","QES",1253,3729
"S649Q01","QUC",72,163
"S649Q01","QUE",96,212
"S649Q01","RUS",174,745
"S649Q01","SGP",290,683
"S649Q01","SVK",231,762
"S649Q01","SVN",386,558
"S649Q01","SWE",261,558
"S649Q01","TAP",436,774
"S649Q01","THA",224,1000
"S649Q01","TUN",209,559
"S649Q01","TUR",234,697
"S649Q01","URY",180,674
"S649Q01","USA",226,624
"S649Q03","ARE",460,1696
"S649Q03","AUS",603,1625
"S649Q03","AUT",413,627
"S649Q03","BEL",535,892
"S649Q03","BGR",230,713
"S649Q03","BRA",408,2573
"S649Q03","CAN",973,2179
"S649Q03","CHE",483,755
"S649Q03","CHL",222,851
"S649Q03","COL",278,1519
"S649Q03","CRI",149,753
"S649Q03","CZE",359,710
"S649Q03","DEU",413,593
"S649Q03","DNK",351,672
"S649Q03","DOM",74,789
"S649Q03","ESP",344,690
"S649Q03","EST",329,554
"S649Q03","FIN",334,584
"S649Q03","FRA",295,657
"S649Q03","GBR",550,1633
"S649Q03","GRC",207,650
"S649Q03","HKG",244,583
"S649Q03","HRV",286,562
"S649Q03","HUN",278,614
"S649Q03","IRL",258,991
"S649Q03","ISL",150,393
"S649Q03","ISR",342,695
"S649Q03","ITA",659,1087
"S649Q03","JPN",402,678
"S649Q03","KOR",362,497
"S649Q03","LTU",233,762
"S649Q03","LUX",253,540
"S649Q03","LVA",251,494
"S649Q03","MAC",217,469
"S649Q03","MEX",169,970
"S649Q03","MNE",160,685
"S649Q03","NLD",297,528
"S649Q03","NOR",268,573
"S649Q03","NZL",212,507
"S649Q03","PER",135,873
"S649Q03","POL",326,672
"S649Q03","PRT",306,818
"S649Q03","QAT",366,2182
"S649Q03","QCH",658,877
"S649Q03","QES",1648,3307
"S649Q03","QUC",70,164
"S649Q03","QUE",77,230
"S649Q03","RUS",320,592
"S649Q03","SGP",318,651
"S649Q03","SVK",287,708
"S649Q03","SVN",327,615
"S649Q03","SWE",200,613
"S649Q03","TAP",468,739
"S649Q03","THA",159,1060
"S649Q03","TUN",75,673
"S649Q03","TUR",106,827
"S649Q03","URY",150,682
"S649Q03","USA",175,671
"S649Q04","ARE",832,1315
"S649Q04","AUS",903,1325
"S649Q04","AUT",458,572
"S649Q04","BEL",709,706
"S649Q04","BGR",389,559
"S649Q04","BRA",1031,2015
"S649Q04","CAN",1574,1574
"S649Q04","CHE",544,689
"S649Q04","CHL",375,695
"S649Q04","COL",469,1324
"S649Q04","CRI",311,593
"S649Q04","CZE",595,470
"S649Q04","DEU",407,595
"S649Q04","DNK",500,520
